event_name,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
UFC 271: Adesanya vs. Whittaker 2,Mike Beltran,Andrei Arlovski,Jared Vanderaa,Andrei Arlovski,3,F,Heavyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/81c22cfa22002ea4
UFC 271: Adesanya vs. Whittaker 2,Jacob Montalvo,Roxanne Modafferi,Casey O'Neill,Casey O'Neill,3,F,Women's Flyweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/b1e048825b5bbe1c
UFC 271: Adesanya vs. Whittaker 2,Dan Miragliotta,Kyler Phillips,Marcelo Rojo,Kyler Phillips,3,F,Bantamweight,M,Submission,Triangle Armbar From Bottom Guard,3,1:48,http://ufcstats.com/fight-details/a0ba726da4a50458
UFC 271: Adesanya vs. Whittaker 2,Dan Miragliotta,Carlos Ulberg,Fabio Cherant,Carlos Ulberg,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3bebd99d5f94bec7
UFC 271: Adesanya vs. Whittaker 2,Jacob Montalvo,Mana Martinez,Ronnie Lawrence,Ronnie Lawrence,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/19e742ccaa09cf08
UFC 271: Adesanya vs. Whittaker 2,Herb Dean,AJ Dobson,Jacob Malkoun,Jacob Malkoun,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/c16bda7548181613
UFC 271: Adesanya vs. Whittaker 2,Kerry Hatley,Douglas Silva de Andrade,Sergey Morozov,Douglas Silva de Andrade,3,F,Bantamweight,M,Submission,Rear Naked Choke,2,3:24,http://ufcstats.com/fight-details/821bef3a3394dd96
UFC 271: Adesanya vs. Whittaker 2,Jacob Montalvo,Jeremiah Wells,Blood Diamond,Jeremiah Wells,3,F,Welterweight,M,Submission,Rear Naked Choke,1,4:38,http://ufcstats.com/fight-details/507080ccded73591
UFC 271: Adesanya vs. Whittaker 2,Herb Dean,William Knight,Maxim Grishin,Maxim Grishin,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6708f3a32861038a
UFC Fight Night: Hermansson vs. Strickland,Herb Dean,Jack Hermansson,Sean Strickland,Sean Strickland,5,F,Middleweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/4b67a1875390e7ad
UFC Fight Night: Hermansson vs. Strickland,Mark Smith,Punahele Soriano,Nick Maximov,Nick Maximov,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/ace166f26c2ac2e8
UFC Fight Night: Hermansson vs. Strickland,Mike Beltran,Shavkat Rakhmonov,Carlston Harris,Shavkat Rakhmonov,3,F,Welterweight,M,KO/TKO,"Kick to Head At Distance
      Wheel kick",1,4:10,http://ufcstats.com/fight-details/6b4c2cc27855506a
UFC Fight Night: Hermansson vs. Strickland,Chris Tognoni,Sam Alvey,Brendan Allen,Brendan Allen,3,F,Light Heavyweight,M,Submission,Rear Naked Choke,2,2:10,http://ufcstats.com/fight-details/0730c4e6fb247fa1
UFC Fight Night: Hermansson vs. Strickland,Herb Dean,Tresean Gore,Bryan Battle,Bryan Battle,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0489b42ac0ab6d4b
UFC Fight Night: Hermansson vs. Strickland,Mark Smith,Julian Erosa,Steven Peterson,Julian Erosa,3,F,Featherweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/208c5dc52ccfd47a
UFC Fight Night: Hermansson vs. Strickland,Mike Beltran,Miles Johns,John Castaneda,John Castaneda,3,F,Bantamweight,M,Submission,Arm Triangle From Half Guard,3,1:38,http://ufcstats.com/fight-details/c816a969cb001168
UFC Fight Night: Hermansson vs. Strickland,Chris Tognoni,Hakeem Dawodu,Michael Trizano,Hakeem Dawodu,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/84ebbad426d25713
UFC Fight Night: Hermansson vs. Strickland,Herb Dean,Chidi Njokuani,Marc-Andre Barriault,Chidi Njokuani,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,0:16,http://ufcstats.com/fight-details/f9ab966e63968c15
UFC Fight Night: Hermansson vs. Strickland,Mark Smith,Alexis Davis,Julija Stoliarenko,Alexis Davis,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/673ed36fa5c12d5f
UFC Fight Night: Hermansson vs. Strickland,Mike Beltran,Jailton Almeida,Danilo Marques,Jailton Almeida,3,F,Light Heavyweight,M,KO/TKO,Punches to Head From Mount,1,2:57,http://ufcstats.com/fight-details/e82f15afac3dac93
UFC Fight Night: Hermansson vs. Strickland,Chris Tognoni,Jason Witt,Phil Rowe,Phil Rowe,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,2,2:15,http://ufcstats.com/fight-details/342779192b116314
UFC Fight Night: Hermansson vs. Strickland,Mark Smith,Malcolm Gordon,Denys Bondar,Malcolm Gordon,3,F,Flyweight,M,KO/TKO,"to    
      Arm Injury",1,1:22,http://ufcstats.com/fight-details/1765fc442ea03873
UFC 270: Ngannou vs. Gane,Herb Dean,Francis Ngannou,Ciryl Gane,Francis Ngannou,5,T,Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/e786542667fdecf0
UFC 270: Ngannou vs. Gane,Jason Herzog,Brandon Moreno,Deiveson Figueiredo,Deiveson Figueiredo,5,T,Flyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/cddd3d4febe097f8
UFC 270: Ngannou vs. Gane,Mike Beltran,Michel Pereira,Andre Fialho,Michel Pereira,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/5ba543efdce072f5
UFC 270: Ngannou vs. Gane,Frank Trigg,Cody Stamann,Said Nurmagomedov,Said Nurmagomedov,3,F,Bantamweight,M,Submission,Guillotine Choke On Ground,1,0:47,http://ufcstats.com/fight-details/80f65ee9b6f8d63b
UFC 270: Ngannou vs. Gane,Mike Beltran,Michael Morales,Trevin Giles,Michael Morales,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,1,4:06,http://ufcstats.com/fight-details/453283e947919ff7
UFC 270: Ngannou vs. Gane,Jason Herzog,Raoni Barcelos,Victor Henry,Victor Henry,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/44a55ba1de2b30e2
UFC 270: Ngannou vs. Gane,Frank Trigg,Jack Della Maddalena,Pete Rodriguez,Jack Della Maddalena,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,2:59,http://ufcstats.com/fight-details/0669231ebe3dd560
UFC 270: Ngannou vs. Gane,Herb Dean,Tony Gravely,Saimon Oliveira,Tony Gravely,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9687021e5c4d092a
UFC 270: Ngannou vs. Gane,Mike Beltran,Matt Frevola,Genaro Valdez,Matt Frevola,3,F,Lightweight,M,KO/TKO,Punches to Head From Back Control,1,3:15,http://ufcstats.com/fight-details/5da7168ac2ff0e1d
UFC 270: Ngannou vs. Gane,Frank Trigg,Silvana Gomez Juarez,Vanessa Demopoulos,Vanessa Demopoulos,3,F,Women's Strawweight,F,Submission,Armbar From Guard,1,2:25,http://ufcstats.com/fight-details/4047c2e259529179
UFC 270: Ngannou vs. Gane,Jason Herzog,Kay Hansen,Jasmine Jasudavicius,Jasmine Jasudavicius,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0a0beb5aa9810de4
UFC Fight Night: Kattar vs. Chikadze,Keith Peterson,Calvin Kattar,Giga Chikadze,Calvin Kattar,5,F,Featherweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/9dfcf675cf2c1575
UFC Fight Night: Kattar vs. Chikadze,Herb Dean,Jake Collier,Chase Sherman,Jake Collier,3,F,Heavyweight,M,Submission,Rear Naked Choke,1,2:26,http://ufcstats.com/fight-details/3bcbb0e039f4f5d8
UFC Fight Night: Kattar vs. Chikadze,Mark Smith,Brandon Royval,Rogerio Bontorin,Brandon Royval,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/8d89f3b8798f444d
UFC Fight Night: Kattar vs. Chikadze,Chris Tognoni,Katlyn Cerminara,Jennifer Maia,Katlyn Cerminara,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f9a4e625dffc30d4
UFC Fight Night: Kattar vs. Chikadze,Herb Dean,Dakota Bush,Viacheslav Borshchev,Viacheslav Borshchev,3,F,Lightweight,M,KO/TKO,Punch to Body At Distance,1,3:47,http://ufcstats.com/fight-details/b5b5156c713c5d47
UFC Fight Night: Kattar vs. Chikadze,Keith Peterson,Bill Algeo,Joanderson Brito,Bill Algeo,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8693027377658e61
UFC Fight Night: Kattar vs. Chikadze,Mark Smith,Jamie Pickett,Joseph Holmes,Jamie Pickett,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e8517ed0b49abc37
UFC Fight Night: Kattar vs. Chikadze,Chris Tognoni,Court McGee,Ramiz Brahimaj,Court McGee,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3738135e4c9d8273
UFC Fight Night: Kattar vs. Chikadze,Keith Peterson,Brian Kelleher,Kevin Croom,Brian Kelleher,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7c2a02b5ea169b54
UFC Fight Night: Kattar vs. Chikadze,Mark Smith,TJ Brown,Charles Rosa,TJ Brown,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3a8c0158d910546d
UFC Fight Night: Lewis vs. Daukaus,Mark Smith,Derrick Lewis,Chris Daukaus,Derrick Lewis,5,F,Heavyweight,M,KO/TKO,Punches to Head In Clinch,1,3:36,http://ufcstats.com/fight-details/4b7ec02b39fc6f70
UFC Fight Night: Lewis vs. Daukaus,Herb Dean,Stephen Thompson,Belal Muhammad,Belal Muhammad,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8b3b38167060b1d7
UFC Fight Night: Lewis vs. Daukaus,Jason Herzog,Amanda Lemos,Angela Hill,Amanda Lemos,3,F,Women's Strawweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/2e200563dd7c4922
UFC Fight Night: Lewis vs. Daukaus,Chris Tognoni,Raphael Assuncao,Ricky Simon,Ricky Simon,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,2,2:14,http://ufcstats.com/fight-details/a43dcd04788d95c7
UFC Fight Night: Lewis vs. Daukaus,Jason Herzog,Diego Ferreira,Mateusz Gamrot,Mateusz Gamrot,3,F,Lightweight,M,KO/TKO,Knee to Body On Ground,2,3:26,http://ufcstats.com/fight-details/730f14ccff80f3b0
UFC Fight Night: Lewis vs. Daukaus,Herb Dean,Cub Swanson,Darren Elkins,Cub Swanson,3,F,Featherweight,M,KO/TKO,Punches to Head At Distance,1,2:12,http://ufcstats.com/fight-details/2a5484a6d5e7a2da
UFC Fight Night: Lewis vs. Daukaus,Mark Smith,Dustin Stoltzfus,Gerald Meerschaert,Gerald Meerschaert,3,F,Middleweight,M,Submission,Rear Naked Choke,3,2:58,http://ufcstats.com/fight-details/bdaca0a96d44438a
UFC Fight Night: Lewis vs. Daukaus,Herb Dean,Justin Tafa,Harry Hunsucker,Justin Tafa,3,F,Heavyweight,M,KO/TKO,Kick to Head At Distance,1,1:53,http://ufcstats.com/fight-details/fc0927c657c51622
UFC Fight Night: Lewis vs. Daukaus,Chris Tognoni,Sijara Eubanks,Melissa Gatto,Melissa Gatto,3,F,Women's Flyweight,F,KO/TKO,Kick to Body At Distance,3,0:45,http://ufcstats.com/fight-details/dd552b389152636a
UFC Fight Night: Lewis vs. Daukaus,Mark Smith,Charles Jourdain,Andre Ewell,Charles Jourdain,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b4f88d65b47c2a39
UFC Fight Night: Lewis vs. Daukaus,Jason Herzog,Raquel Pennington,Macy Chiasson,Raquel Pennington,3,F,Women's Featherweight,F,Submission,Guillotine Choke On Ground,2,3:07,http://ufcstats.com/fight-details/85d9a516c3c6c205
UFC Fight Night: Lewis vs. Daukaus,Herb Dean,Don'Tale Mayes,Josh Parisian,Don'Tale Mayes,3,F,Heavyweight,M,KO/TKO,Elbows to Head From Crucifix,3,3:26,http://ufcstats.com/fight-details/a760d0f5de2e1aaa
UFC Fight Night: Lewis vs. Daukaus,Chris Tognoni,Jordan Leavitt,Matt Sayles,Jordan Leavitt,3,F,Lightweight,M,Submission,Inverted Triangle On Ground,2,2:05,http://ufcstats.com/fight-details/ea76a3af8c5ecc55
UFC 269: Oliveira vs. Poirier,Herb Dean,Charles Oliveira,Dustin Poirier,Charles Oliveira,5,T,Lightweight,M,Submission,Rear Naked Choke,3,1:02,http://ufcstats.com/fight-details/b22eab3aa1522f40
UFC 269: Oliveira vs. Poirier,Marc Goddard,Amanda Nunes,Julianna Pena,Julianna Pena,5,T,Women's Bantamweight,F,Submission,Rear Naked Choke,2,3:26,http://ufcstats.com/fight-details/0b633295d9e017a3
UFC 269: Oliveira vs. Poirier,Mark Smith,Geoff Neal,Santiago Ponzinibbio,Geoff Neal,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/2d0d13dfc6c37ba8
UFC 269: Oliveira vs. Poirier,Herb Dean,Kai Kara-France,Cody Garbrandt,Kai Kara-France,3,F,Flyweight,M,KO/TKO,Punches to Head At Distance,1,3:21,http://ufcstats.com/fight-details/795aa42785a46643
UFC 269: Oliveira vs. Poirier,Jason Herzog,Raulian Paiva,Sean O'Malley,Sean O'Malley,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,4:42,http://ufcstats.com/fight-details/8c01b7dccc4d0926
UFC 269: Oliveira vs. Poirier,Chris Tognoni,Josh Emmett,Dan Ige,Josh Emmett,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/6537a32e7af905b0
UFC 269: Oliveira vs. Poirier,Marc Goddard,Pedro Munhoz,Dominick Cruz,Dominick Cruz,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/abb8c6c0a057184e
UFC 269: Oliveira vs. Poirier,Mark Smith,Augusto Sakai,Tai Tuivasa,Tai Tuivasa,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,2,0:26,http://ufcstats.com/fight-details/50f2539c73b98eec
UFC 269: Oliveira vs. Poirier,Herb Dean,Jordan Wright,Bruno Silva,Bruno Silva,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,1,1:28,http://ufcstats.com/fight-details/9039762cb9f4abdb
UFC 269: Oliveira vs. Poirier,Marc Goddard,Andre Muniz,Eryk Anders,Andre Muniz,3,F,Middleweight,M,Submission,Armbar From Back Control,1,3:13,http://ufcstats.com/fight-details/16243b1470887cb6
UFC 269: Oliveira vs. Poirier,Chris Tognoni,Miranda Maverick,Erin Blanchfield,Erin Blanchfield,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fc2a30bfb760bdf8
UFC 269: Oliveira vs. Poirier,Jason Herzog,Ryan Hall,Darrick Minner,Ryan Hall,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/537a5aa4c248830e
UFC 269: Oliveira vs. Poirier,Mark Smith,Randy Costa,Tony Kelley,Tony Kelley,3,F,Bantamweight,M,KO/TKO,Elbows to Head From Half Guard,2,4:15,http://ufcstats.com/fight-details/8bcdcfb0f93f1409
UFC 269: Oliveira vs. Poirier,Chris Tognoni,Gillian Robertson,Priscila Cachoeira,Gillian Robertson,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,1,4:59,http://ufcstats.com/fight-details/505397f405e40206
UFC Fight Night: Font vs. Aldo,Keith Peterson,Rob Font,Jose Aldo,Jose Aldo,5,F,Bantamweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/3109d1151f149aaf
UFC Fight Night: Font vs. Aldo,Herb Dean,Brad Riddell,Rafael Fiziev,Rafael Fiziev,3,F,Lightweight,M,KO/TKO,"Kick to Head At Distance
      Wheel kick",3,2:20,http://ufcstats.com/fight-details/a38648a1c190f9be
UFC Fight Night: Font vs. Aldo,Mark Smith,Jimmy Crute,Jamahal Hill,Jamahal Hill,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,0:48,http://ufcstats.com/fight-details/b3847772199e2639
UFC Fight Night: Font vs. Aldo,Keith Peterson,Clay Guida,Leonardo Santos,Clay Guida,3,F,Lightweight,M,Submission,Rear Naked Choke,2,1:21,http://ufcstats.com/fight-details/5d64044b985004e7
UFC Fight Night: Font vs. Aldo,Herb Dean,Brendan Allen,Chris Curtis,Chris Curtis,3,F,Middleweight,M,KO/TKO,Knees to Body In Clinch,2,1:58,http://ufcstats.com/fight-details/9e5bbbacf1d92cb4
UFC Fight Night: Font vs. Aldo,Chris Tognoni,Alex Morono,Mickey Gall,Alex Morono,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/657b7da9c89352fe
UFC Fight Night: Font vs. Aldo,Mark Smith,Maki Pitolo,Dusko Todorovic,Dusko Todorovic,3,F,Middleweight,M,KO/TKO,Punches to Head From Back Control,1,4:34,http://ufcstats.com/fight-details/723a8a8c82cab1c8
UFC Fight Night: Font vs. Aldo,Keith Peterson,Manel Kape,Zhalgas Zhumagulov,Manel Kape,3,F,Flyweight,M,KO/TKO,Punches to Head At Distance,1,4:02,http://ufcstats.com/fight-details/376dddfa82debbf4
UFC Fight Night: Font vs. Aldo,Herb Dean,Bryan Barberena,Darian Weeks,Bryan Barberena,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/405bded9cc7a7c15
UFC Fight Night: Font vs. Aldo,Chris Tognoni,Cheyanne Vlismas,Mallory Martin,Cheyanne Vlismas,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3fc8afbb23b9ac16
UFC Fight Night: Font vs. Aldo,Herb Dean,Alonzo Menifield,William Knight,William Knight,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/42b28adbed6966b7
UFC Fight Night: Font vs. Aldo,Keith Peterson,Claudio Puelles,Chris Gruetzemacher,Claudio Puelles,3,F,Lightweight,M,Submission,Kneebar On Ground,3,3:25,http://ufcstats.com/fight-details/c74b03337a8441ed
UFC Fight Night: Font vs. Aldo,Chris Tognoni,Louis Smolka,Vince Morales,Vince Morales,3,F,Bantamweight,M,KO/TKO,Punch to Head In Clinch,1,2:02,http://ufcstats.com/fight-details/1ce1a43ef68ffc7d
UFC Fight Night: Vieira vs. Tate,Jason Herzog,Ketlen Vieira,Miesha Tate,Ketlen Vieira,5,F,Women's Bantamweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/18f19b1422e8154b
UFC Fight Night: Vieira vs. Tate,Herb Dean,Michael Chiesa,Sean Brady,Sean Brady,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/50bf4bb2f8d9aba4
UFC Fight Night: Vieira vs. Tate,Jason Herzog,Joanne Wood,Taila Santos,Taila Santos,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,1,4:49,http://ufcstats.com/fight-details/bb15c0a2911043bd
UFC Fight Night: Vieira vs. Tate,Mark Smith,Rani Yahya,Kyung Ho Kang,Rani Yahya,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1cd8f5a107f64e39
UFC Fight Night: Vieira vs. Tate,Herb Dean,Davey Grant,Adrian Yanez,Adrian Yanez,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/9b9ef12603e820ec
UFC Fight Night: Vieira vs. Tate,Mark Smith,Pat Sabatini,Tucker Lutz,Pat Sabatini,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f592f168f3b8b807
UFC Fight Night: Vieira vs. Tate,Jason Herzog,Rafa Garcia,Natan Levy,Rafa Garcia,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/fd60e75303622e5e
UFC Fight Night: Vieira vs. Tate,Herb Dean,Loma Lookboonmee,Loopy Godinez,Loopy Godinez,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/450534f9fb9b13cd
UFC Fight Night: Vieira vs. Tate,Jason Herzog,Cody Durden,Aoriqileng,Cody Durden,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/84c68c4c387d2e32
UFC Fight Night: Vieira vs. Tate,Herb Dean,Shayilan Nuerdanbieke,Sean Soriano,Shayilan Nuerdanbieke,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1ff89e2a9cc2f2d2
UFC Fight Night: Vieira vs. Tate,Mark Smith,Luana Pinheiro,Sam Hughes,Luana Pinheiro,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/8dd086e2e70144fd
UFC Fight Night: Holloway vs. Rodriguez,Marc Goddard,Max Holloway,Yair Rodriguez,Max Holloway,5,F,Featherweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/147e984aa34e3028
UFC Fight Night: Holloway vs. Rodriguez,Herb Dean,Ben Rothwell,Marcos Rogerio de Lima,Marcos Rogerio de Lima,3,F,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,0:32,http://ufcstats.com/fight-details/1013cdbb6c9a4a2e
UFC Fight Night: Holloway vs. Rodriguez,Mark Smith,Felicia Spencer,Leah Letson,Felicia Spencer,3,F,Women's Featherweight,F,KO/TKO,Elbows to Head From Half Guard,3,4:25,http://ufcstats.com/fight-details/e6ce8360ef43891c
UFC Fight Night: Holloway vs. Rodriguez,Chris Tognoni,Miguel Baeza,Khaos Williams,Khaos Williams,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,3,1:02,http://ufcstats.com/fight-details/8636b67096df4b27
UFC Fight Night: Holloway vs. Rodriguez,Herb Dean,Song Yadong,Julio Arce,Song Yadong,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,2,1:35,http://ufcstats.com/fight-details/73c97d5c314f1270
UFC Fight Night: Holloway vs. Rodriguez,Marc Goddard,Thiago Moises,Joel Alvarez,Joel Alvarez,3,F,Lightweight,M,KO/TKO,Elbows to Head In Clinch,1,3:01,http://ufcstats.com/fight-details/0273dbd5dedbdbe0
UFC Fight Night: Holloway vs. Rodriguez,Mark Smith,Cynthia Calvillo,Andrea Lee,Andrea Lee,3,F,Women's Flyweight,F,KO/TKO,"to    
      Stoppage Between Rounds",2,5:00,http://ufcstats.com/fight-details/c0518d213b67e754
UFC Fight Night: Holloway vs. Rodriguez,Herb Dean,Sean Woodson,Collin Anglin,Sean Woodson,3,F,Featherweight,M,KO/TKO,Punches to Body At Distance,1,4:30,http://ufcstats.com/fight-details/a27a355f52883f3e
UFC Fight Night: Holloway vs. Rodriguez,Marc Goddard,Cortney Casey,Liana Jojua,Cortney Casey,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/66eee2320e900a8a
UFC Fight Night: Holloway vs. Rodriguez,Mark Smith,Marc Diakiese,Rafael Alves,Rafael Alves,3,F,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,1,1:48,http://ufcstats.com/fight-details/2c21abbc28e3876a
UFC Fight Night: Holloway vs. Rodriguez,Chris Tognoni,Kennedy Nzechukwu,Da Woon Jung,Da Woon Jung,3,F,Light Heavyweight,M,KO/TKO,Elbows to Head In Clinch,1,3:04,http://ufcstats.com/fight-details/81bb4d9b214adf4b
UFC 268: Usman vs. Covington 2,Dan Miragliotta,Kamaru Usman,Colby Covington,Kamaru Usman,5,T,Welterweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/31b3ae9352d9389b
UFC 268: Usman vs. Covington 2,Marc Goddard,Rose Namajunas,Zhang Weili,Rose Namajunas,5,T,Women's Strawweight,F,Decision,Split,5,5:00,http://ufcstats.com/fight-details/19722043e7eb4e39
UFC 268: Usman vs. Covington 2,Todd Ronald Anderson,Frankie Edgar,Marlon Vera,Marlon Vera,3,F,Bantamweight,M,KO/TKO,"Kick to Head At Distance
      Front Kick",3,3:50,http://ufcstats.com/fight-details/c634ed84212723ca
UFC 268: Usman vs. Covington 2,Keith Peterson,Shane Burgos,Billy Quarantillo,Shane Burgos,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a260238fdb9c47cf
