event_name,event_date,event_city,event_state,event_country,event_url
The Ultimate Fighter: Team Ortiz vs. Team Shamrock Finale,2006-06-24,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/1dab0d1d81dd06db
UFC 60: Hughes vs Gracie,2006-05-27,Los Angeles,California,USA,http://ufcstats.com/event-details/a54a35a670d8e852
UFC 59: Reality Check,2006-04-15,Anaheim,California,USA,http://ufcstats.com/event-details/03688dc3c3af3ac1
UFC Fight Night 4,2006-04-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/b361180739bed4b0
UFC 58: USA vs Canada,2006-03-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/0e9869d712e81f8f
UFC 57: Liddell vs Couture 3,2006-02-04,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/977081bc01197656
UFC Fight Night 3,2006-01-16,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2ee09ec2a0695eb9
UFC 56: Full Force,2005-11-19,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c7e9d15cfce52f1d
The Ultimate Fighter: Team Hughes vs. Team Franklin Finale,2005-11-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/31ceaf0e670c1578
UFC 55: Fury,2005-10-07,Uncasville,Connecticut,USA,http://ufcstats.com/event-details/271fe91f4ba9d2c5
UFC Fight Night 2,2005-10-03,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/efaf544314bb5c2e
UFC 54: Boiling Point,2005-08-20,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/669a3cb6e394f515
UFC Fight Night 1,2005-08-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/3f24c96753dbd9f9
UFC 53: Heavy Hitters,2005-06-04,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/d3711d3784b76255
UFC 52: Couture vs Liddell 2,2005-04-16,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c933d423ebdbbbdb
The Ultimate Fighter: Team Couture vs. Team Liddell Finale,2005-04-09,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/fbbde91f7bc2d3c5
UFC 51: Super Saturday,2005-02-05,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/85d905f7c4f5a1af
UFC 50: The War Of '04,2004-10-22,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/ce783bf73b5131f9
UFC 49: Unfinished Business,2004-08-21,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/b4bc2e3353a770b5
UFC 48: Payback,2004-06-19,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/429e7d3725852ce9
UFC 47: It's On!,2004-04-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/e8fb8e53bc2e29d6
UFC 46: Supernatural,2004-01-31,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/94609dd91731d428
UFC 45: Revolution,2003-11-21,Uncasville,Connecticut,USA,http://ufcstats.com/event-details/e670f8cc2969a789
UFC 44: Undisputed,2003-09-26,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c61f66d8c3fd5f07
UFC 43: Meltdown,2003-06-06,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/108afe61a26bcbf4
UFC 42: Sudden Impact,2003-04-25,Miami,Florida,USA,http://ufcstats.com/event-details/ae58685caf8e4a0d
UFC 41: Onslaught,2003-02-28,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/bba678d312590087
UFC 40: Vendetta,2002-11-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/e06fd1260ac865a7
UFC 39: The Warriors Return,2002-09-27,Uncasville,Connecticut,USA,http://ufcstats.com/event-details/0cf935519d439ba6
UFC 38: Brawl at the Hall,2002-07-13,London,England,United Kingdom,http://ufcstats.com/event-details/1dc56b59cb28425d
UFC 37.5: As Real As It Gets,2002-06-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9ccdd2ce45903f34
UFC 37: High Impact,2002-05-10,Bossier City,Louisiana,USA,http://ufcstats.com/event-details/9fd1f08dd4aec14a
UFC 36: Worlds Collide,2002-03-22,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/02fc8f50f56eb307
UFC 35: Throwdown,2002-01-11,Uncasville,Connecticut,USA,http://ufcstats.com/event-details/946f341df6472ee0
UFC 34: High Voltage,2001-11-02,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/4dc496aa0cfc0d95
UFC 33: Victory in Vegas,2001-09-28,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c75b99887c8c3f5a
UFC 32: Showdown in the Meadowlands,2001-06-29,East Rutherford,New Jersey,USA,http://ufcstats.com/event-details/7b9aa973e5c04624
UFC 31: Locked and Loaded,2001-05-04,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/20bd6c3e03c46ee6
UFC 30: Battle on the Boardwalk,2001-02-23,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/2b1587a3376ab743
UFC 29: Defense of the Belts,2000-12-16,Tokyo,NULL,Japan,http://ufcstats.com/event-details/08ae5cd9aef7ddd3
UFC 28: High Stakes,2000-11-17,Atlantic City,New Jersey,USA,http://ufcstats.com/event-details/da6dfd09cca1d705
UFC 27: Ultimate Bad Boyz,2000-09-22,New Orleans,Louisiana,USA,http://ufcstats.com/event-details/31652c9267606d54
UFC 26: Ultimate Field Of Dreams,2000-06-09,Cedar Rapids,Iowa,USA,http://ufcstats.com/event-details/cedfdf8d423d500c
UFC 25: Ultimate Japan 3,2000-04-14,Tokyo,NULL,Japan,http://ufcstats.com/event-details/d2b1c1317a39f6c6
UFC 24: First Defense,2000-03-10,Lake Charles,Louisiana,USA,http://ufcstats.com/event-details/20ec0061400178ca
UFC 23: Ultimate Japan 2,1999-11-19,Chiba,NULL,Japan,http://ufcstats.com/event-details/a8fa0c4e95512806
UFC 22: Only One Can be Champion,1999-09-24,Lake Charles,Louisiana,USA,http://ufcstats.com/event-details/afaad7d6a581e307
UFC 21: Return of the Champions,1999-07-16,Cedar Rapids,Iowa,USA,http://ufcstats.com/event-details/1a1a4d7a29041d77
UFC 20: Battle for the Gold,1999-05-07,Birmingham,Alabama,USA,http://ufcstats.com/event-details/a7b48e18ca27795d
UFC 19: Ultimate Young Guns,1999-03-05,Bay St. Louis,Mississippi,USA,http://ufcstats.com/event-details/a220be6d41d6f97d
UFC 18: The Road to the Heavyweight Title,1999-01-08,New Orleans,Louisiana,USA,http://ufcstats.com/event-details/c9bbf1a0285a8076
UFC - Ultimate Brazil,1998-10-16,Sao Paulo,NULL,Brazil,http://ufcstats.com/event-details/32a3025d5db456ae
UFC 17: Redemption,1998-05-15,Mobile,Alabama,USA,http://ufcstats.com/event-details/4a01dc8376736ef5
UFC 16: Battle in the Bayou,1998-03-13,New Orleans,Louisiana,USA,http://ufcstats.com/event-details/749685d24e2cac50
UFC - Ultimate Japan,1997-12-21,Yokohama,Kanagawa,Japan,http://ufcstats.com/event-details/29f935654825331b
UFC 15: Collision Course,1997-10-17,Bay St. Louis,Mississippi,USA,http://ufcstats.com/event-details/07a18ae55dfc3cd9
UFC 14: Showdown,1997-07-27,Birmingham,Alabama,USA,http://ufcstats.com/event-details/dc950d59dc590aca
UFC 13: The Ultimate Force,1997-05-30,Augusta,Georgia,USA,http://ufcstats.com/event-details/5bd533d50c8e7b8a
UFC 12: Judgement Day,1997-02-07,Dothan,Alabama,USA,http://ufcstats.com/event-details/96eff1a628adcc7f
UFC - Ultimate Ultimate '96,1996-12-07,Birmingham,Alabama,USA,http://ufcstats.com/event-details/9b5b5a75523728f3
UFC 11: The Proving Ground,1996-09-20,Augusta,Georgia,USA,http://ufcstats.com/event-details/6ceff86fae4f6b3b
UFC 10: The Tournament,1996-07-12,Birmingham,Alabama,USA,http://ufcstats.com/event-details/aee8eecfc4bfb1e7
UFC 9: Motor City Madness,1996-05-17,Detroit,Michigan,USA,http://ufcstats.com/event-details/a390eb8a9b2df298
UFC 8: David vs Goliath,1996-02-16,San Juan,NULL,Puerto Rico,http://ufcstats.com/event-details/b63e800c18e011b5
UFC - Ultimate Ultimate '95,1995-12-16,Denver,Colorado,USA,http://ufcstats.com/event-details/31bbd46d57dfbcb7
UFC 7: The Brawl in Buffalo,1995-09-08,Buffalo,New York,USA,http://ufcstats.com/event-details/5af480a3b2e1726b
UFC 6: Clash of the Titans,1995-07-14,Casper,Wyoming,USA,http://ufcstats.com/event-details/1c3f5e85b59ec710
UFC 5: The Return of the Beast,1995-04-07,Charlotte,North Carolina,USA,http://ufcstats.com/event-details/dedc3bb440d09554
UFC 4: Revenge of the Warriors,1994-12-16,Tulsa,Oklahoma,USA,http://ufcstats.com/event-details/b60391da771deefe
UFC 3: The American Dream,1994-09-09,Charlotte,North Carolina,USA,http://ufcstats.com/event-details/1a49e0670dfaca31
UFC 2: No Way Out,1994-03-11,Denver,Colorado,USA,http://ufcstats.com/event-details/a6a9ab5a824e8f66
UFC 305: Du Plessis vs. Adesanya,2024-08-17,Perth,Western Australia,Australia,http://ufcstats.com/event-details/32ba186f4b0e3267
UFC Fight Night: Tybura vs. Spivac 2,2024-08-10,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/2c733e059462c1dc
UFC Fight Night: Sandhagen vs. Nurmagomedov,2024-08-03,Abu Dhabi,Abu Dhabi,United Arab Emirates,http://ufcstats.com/event-details/fe435e440b5de0ff
UFC 304: Edwards vs. Muhammad 2,2024-07-27,Manchester,England,United Kingdom,http://ufcstats.com/event-details/026b4f7049085842
UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/c11036da9162cb5f
UFC Fight Night: Namajunas vs. Cortez,2024-07-13,Denver,Colorado,USA,http://ufcstats.com/event-details/66e0a70352fef46a
UFC 303: Pereira vs. Prochazka 2,2024-06-29,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/f3743d8ef5dde970
UFC Fight Night: Whittaker vs. Aliskerov,2024-06-22,Riyadh,Riyadh,Saudi Arabia,http://ufcstats.com/event-details/b12a1d19ee383b7c
UFC Fight Night: Perez vs. Taira,2024-06-15,Las Vegas,Nevada,USA,http://ufcstats.com/event-details/9c5828c6fd9dc948
UFC Fight Night: Cannonier vs. Imavov,2024-06-08,Louisville,Kentucky,USA,http://ufcstats.com/event-details/cba3a2dfbc06ce79
